date,avg_gas_price_wei,gas_used_daily,gas_limit_per_block,block_time_sec,block_count,block_size_bytes,transaction_count,pol_usd,avg_gas_gwei,gas_used_per_block,utilization,gas_used_per_sec,gas_capacity_per_sec,gas_capacity_daily,transactions_per_sec,log_avg_gas_gwei,log_gas_used_per_sec,log_gas_capacity_per_sec,gas_limit_level_millions,block_time_level_sec,supply_state,supply_epoch_id,baseline_gwei,gas_price_to_baseline_ratio,gwei_above_baseline,is_spike_day,baseline_band,fee_state
2026-05-04 00:00:00+00:00,403670223050,2438763579675,120000000,2.0,43200,199434,8998520,0.1,403.67022305,56452860.640625,0.47044050533854165,28226430.3203125,60000000.0,5184000000000.0,104.14953703703704,6.003072471339404,17.155769377797053,17.909855136853043,120,2.0,120M/2s,38,337.704336914,1.1953362125544715,65.965886136,False,middle_baseline,middle_baseline
2026-05-05 00:00:00+00:00,265376078040,2121102490860,120000000,2.0,43200,188148,8629211,0.1,265.37607804,49099594.69583333,0.40916328913194444,24549797.347916666,60000000.0,5184000000000.0,99.87512731481482,5.584909137487082,17.01621419823692,17.909855136853043,120,2.0,120M/2s,38,350.8001988195,0.7564878210817264,-85.42412077950002,False,middle_baseline,middle_baseline
2026-05-06 00:00:00+00:00,284326765634,2265087367564,120000000,1.89,45675,186932,9222759,0.1,284.326765634,49591403.77808429,0.4132616981507024,26216288.976435184,63492063.49206349,5485714285714.286,106.74489583333333,5.653635069570872,17.081891530347647,17.966425487424768,120,2.0,120M/2s,38,350.8001988195,0.8105091348032472,-66.47343318549997,False,middle_baseline,middle_baseline
2026-05-07 00:00:00+00:00,287162369859,2194329676572,120000000,1.75,49372,170697,8995824,0.1,287.162369859,44444820.476626426,0.3703735039718869,25397334.219583333,68571428.57142857,5924571428571.428,104.11833333333334,5.6635241055019625,17.050154813870222,18.04338652739423,120,1.75,120M/1.75s,39,337.704336914,0.850336636133071,-50.541967054999986,False,middle_baseline,middle_baseline
2026-05-08 00:00:00+00:00,588255339963,2434856306938,128449224,1.75,49370,173567,9073796,0.1,588.255339963,49318539.73947742,0.38395358261936574,28181207.256226853,73399556.57142857,6341721687771.428,105.02078703703704,6.3788596040798025,17.15416593988991,18.111428465929365,130,1.75,130M/1.75s,40,337.704336914,1.7419241498009113,250.55100304899997,False,middle_baseline,middle_baseline
2026-05-09 00:00:00+00:00,516806806284,2150477672970,140000000,1.75,49372,164724,8463450,0.1,516.806806284,43556624.66519485,0.31111874760853464,24889787.88159722,80000000.0,6912000000000.0,97.95659722222223,6.249602211850592,17.02996819225064,18.197537205138154,140,1.75,140M/1.75s,41,356.6721675315,1.4489686982328316,160.1346387525,False,middle_baseline,middle_baseline
2026-05-10 00:00:00+00:00,519874729824,2149973180577,140000000,1.75,49371,168117,8193983,0.1,519.874729824,43547288.50088108,0.31105206072057917,24883948.84927083,80000000.0,6912000000000.0,94.83776620370371,6.255509571046058,17.029733569234484,18.197537205138154,140,1.75,140M/1.75s,41,373.05959361400005,1.3935433874993917,146.81513621,False,middle_baseline,middle_baseline
2026-05-11 00:00:00+00:00,523451859916,2150000759122,140000000,1.75,49372,167239,8381858,0.1,523.451859916,43546965.06363931,0.3110497504545665,24884268.04539352,80000000.0,6912000000000.0,97.01224537037037,6.262353640813757,17.029746396541942,18.197537205138154,140,1.75,140M/1.75s,41,377.956744012,1.3849517655369064,145.495115904,False,middle_baseline,middle_baseline
2026-05-12 00:00:00+00:00,523739489735,2053806068244,140000000,1.75,49371,165481,7847870,0.1,523.739489735,41599442.349638455,0.2971388739259889,23770903.56763889,80000000.0,6912000000000.0,90.8318287037037,6.2629019294101145,16.983972893624458,18.197537205138154,140,1.75,140M/1.75s,41,392.9779864915,1.332745109747587,130.7615032435,False,middle_baseline,middle_baseline
2026-05-13 00:00:00+00:00,513239680432,2338698923626,140000000,1.75,49372,172766,9719281,0.1,513.239680432,47368932.261727296,0.338349516155195,27068274.57900463,80000000.0,6912000000000.0,112.49167824074074,6.242689461111493,17.11387295727122,18.197537205138154,140,1.75,140M/1.75s,41,441.640255566,1.162121600020902,71.59942486599999,False,high_baseline,high_baseline
2026-05-14 00:00:00+00:00,485580482927,2110005441760,140000000,1.75,49371,166488,8394636,0.09,485.580482927,42737749.726762675,0.30526964090544767,24421359.27962963,80000000.0,6912000000000.0,97.1601388888889,6.187402320475981,17.010968728601988,18.197537205138154,140,1.75,140M/1.75s,41,494.545465347,0.981872278590787,-8.964982420000013,False,high_baseline,high_baseline
2026-05-15 00:00:00+00:00,527124508615,2050029499432,140000000,1.75,49371,165308,8020399,0.09,527.124508615,41522948.68307306,0.296592490593379,23727193.28046296,80000000.0,6912000000000.0,92.82869212962963,6.269332067677869,16.982132386295746,18.197537205138154,140,1.75,140M/1.75s,41,497.53056276949997,1.0594816641630327,29.593945845500002,False,high_baseline,high_baseline
2026-05-16 00:00:00+00:00,991735404820,2226629118743,140000000,1.75,49372,156499,7055013,0.09,991.73540482,45099026.14321883,0.3221359010229916,25771170.35582176,80000000.0,6912000000000.0,81.65524305555556,6.900464168135472,17.064767035837747,18.197537205138154,140,1.75,140M/1.75s,41,511.360161522,1.9394068592833331,480.375243298,False,high_baseline,high_baseline
2026-05-17 00:00:00+00:00,545616080892,1898606095154,140000000,1.75,49371,154478,6901813,0.09,545.616080892,38455897.088452734,0.2746849792032338,21974607.582800925,80000000.0,6912000000000.0,79.8820949074074,6.303746692914853,16.905398189445183,18.197537205138154,140,1.75,140M/1.75s,41,515.023243358,1.0594008871027487,30.59283753400007,False,high_baseline,high_baseline
2026-05-18 00:00:00+00:00,523828652044,1890817661142,140000000,1.75,49372,156560,7009463,0.09,523.828652044,38297368.16701774,0.27355262976441247,21884463.670625,80000000.0,6912000000000.0,81.12804398148148,6.2630718322599925,16.901287567290137,18.197537205138154,140,1.75,140M/1.75s,41,518.340768054,1.0105874056763915,5.48788399,False,high_baseline,high_baseline
2026-05-19 00:00:00+00:00,488123969539,1854053381143,140000000,1.75,49371,158001,6826494,0.09,488.123969539,37553490.53377489,0.2682392180983921,21458951.170636576,80000000.0,6912000000000.0,79.01034722222222,6.192615973784682,16.881652466884184,18.197537205138154,140,1.75,140M/1.75s,41,521.6632948700001,0.9357069480240925,-33.5393253310001,False,high_baseline,high_baseline
2026-05-20 00:00:00+00:00,491062031680,1981650692857,140000000,1.75,49372,163250,7629336,0.09,491.06203168,40137136.28892895,0.28669383063520676,22935771.90806713,80000000.0,6912000000000.0,88.3025,6.198604789195217,16.948208385383104,18.197537205138154,140,1.75,140M/1.75s,41,521.6632948700001,0.9413390524291613,-30.601263190000054,False,high_baseline,high_baseline
2026-05-21 00:00:00+00:00,471767142896,2188709351690,140000000,1.75,49371,159485,7234237,0.09,471.767142896,44331882.110753275,0.3166563007910948,25332284.163078703,80000000.0,6912000000000.0,83.7295949074074,6.158602968956206,17.04759023358489,18.197537205138154,140,1.75,140M/1.75s,41,521.6632948700001,0.904351806108125,-49.89615197400008,False,high_baseline,high_baseline
2026-05-22 00:00:00+00:00,465361141447,2518798000630,140000000,1.75,49371,157303,7269500,0.09,465.361141447,51017763.47714245,0.3644125962653032,29152754.636921298,80000000.0,6912000000000.0,84.13773148148148,6.144960315628353,17.188059999291827,18.197537205138154,140,1.75,140M/1.75s,41,521.6632948700001,0.8920718517544335,-56.30215342300005,False,high_baseline,high_baseline
2026-05-23 00:00:00+00:00,499134239028,2575414280428,140000000,1.75,49372,164235,7305114,0.09,499.134239028,52163458.649193875,0.3725961332085277,29808035.65310185,80000000.0,6912000000000.0,84.54993055555556,6.214876540444408,17.21028860146251,18.197537205138154,140,1.75,140M/1.75s,41,518.340768054,0.9629461346478556,-19.206529026,False,high_baseline,high_baseline
2026-05-24 00:00:00+00:00,511711517076,2518290943272,140000000,1.75,49371,159371,7204528,0.09,511.711517076,51007493.129002854,0.3643392366357347,29146885.9175,80000000.0,6912000000000.0,83.38574074074074,6.239713342114493,17.187858669774734,18.197537205138154,140,1.75,140M/1.75s,41,516.5572051280001,0.9906192615185779,-4.845688052000071,False,high_baseline,high_baseline
2026-05-25 00:00:00+00:00,502983984669,2532496341711,140000000,1.75,49372,155111,7280095,0.09,502.983984669,51294181.75708904,0.366387012550636,29311300.251284722,80000000.0,6912000000000.0,84.2603587962963,6.22254449111609,17.193483707855968,18.197537205138154,140,1.75,140M/1.75s,41,512.475598754,0.9814788955648283,-9.49161408499998,False,high_baseline,high_baseline
2026-05-26 00:00:00+00:00,487038835259,2626837744553,140000000,1.75,49364,162159,7220199,0.09,487.038835259,53213632.293837614,0.3800973735274115,30403214.636030093,80000000.0,6912000000000.0,83.56711805555555,6.190394983135562,17.230058938283396,18.197537205138154,140,1.75,140M/1.75s,41,507.3477508725,0.9599704234845347,-20.308915613500005,False,high_baseline,high_baseline
2026-05-27 00:00:00+00:00,506998233332,2531069326940,140000000,1.75,49371,156365,7228470,0.09,506.998233332,51266316.8041968,0.36618797717283424,29294783.87662037,80000000.0,6912000000000.0,83.66284722222223,6.230477969879521,17.192920067586066,18.197537205138154,140,1.75,140M/1.75s,41,501.05911184850004,1.0118531353747653,5.939121483499946,False,high_baseline,high_baseline
2026-05-28 00:00:00+00:00,493954765115,2560708333851,140000000,1.75,49372,157914,7361558,0.09,493.954765115,51865598.595377944,0.3704685613955568,29637827.938090276,80000000.0,6912000000000.0,85.2032175925926,6.204466374786893,17.20456210800666,18.197537205138154,140,1.75,140M/1.75s,41,501.05911184850004,0.9858213401063782,-7.104346733500051,False,high_baseline,high_baseline
2026-05-29 00:00:00+00:00,491600270326,2431311494574,140000000,1.75,49371,149090,7032383,0.09,491.600270326,49245741.31725102,0.35175529512322157,28140179.335347224,80000000.0,6912000000000.0,81.39332175925927,6.19969803446014,17.15270901813557,18.197537205138154,140,1.75,140M/1.75s,41,501.05911184850004,0.9811223041377202,-9.458841522500052,False,high_baseline,high_baseline
2026-05-30 00:00:00+00:00,494588332841,2427373912534,140000000,1.75,49371,148366,6840459,0.09,494.588332841,49165986.35907719,0.3511856168505514,28094605.469143517,80000000.0,6912000000000.0,79.17197916666667,6.205745607994832,17.151088175281146,18.197537205138154,140,1.75,140M/1.75s,41,496.5445020715,0.9960604352231488,-1.9561692304999951,False,high_baseline,high_baseline
2026-05-31 00:00:00+00:00,512987146601,2311728222071,140000000,1.75,49372,141284,6590280,0.09,512.987146601,46822657.01350968,0.33444755009649774,26756113.681377314,80000000.0,6912000000000.0,76.27638888888889,6.242198258529654,17.102273591404153,18.197537205138154,140,1.75,140M/1.75s,41,494.271548978,1.03786501096755,18.71559762299995,False,high_baseline,high_baseline
2026-06-01 00:00:00+00:00,484616029832,2550015825535,140000000,1.75,49371,154586,7300500,0.09,484.616029832,51650074.44724636,0.36892910319461686,29514072.05480324,80000000.0,6912000000000.0,84.49652777777777,6.185418249562897,17.200377760261777,18.197537205138154,140,1.75,140M/1.75s,41,494.271548978,0.9804651528780796,-9.655519146000017,False,high_baseline,high_baseline
2026-06-02 00:00:00+00:00,499767725822,2725940317923,140000000,1.75,49372,165727,7830873,0.09,499.767725822,55212272.50107348,0.3943733750076677,31550235.161145832,80000000.0,6912000000000.0,90.63510416666666,6.216142372465595,17.267091632221288,18.197537205138154,140,1.75,140M/1.75s,41,492.7775177205,1.0141853226864639,6.990208101500002,False,high_baseline,high_baseline
2026-06-03 00:00:00+00:00,482529297184,2534283230026,140000000,1.64,52669,143397,7167773,0.09,482.529297184,48117170.062579505,0.3436940718755679,29331981.82900463,85365853.65853658,7375609756097.561,82.96033564814815,6.181111907026585,17.194189042794203,18.262456750451758,140,1.75,140M/1.75s,41,494.271548978,0.9762433184384589,-11.742251794000026,False,high_baseline,high_baseline
2026-06-04 00:00:00+00:00,490885282352,2683302765988,140000000,1.5,57600,139905,7535621,0.09,490.885282352,46585117.46506944,0.33275083903621033,31056744.976712964,93333333.33333333,8064000000000.0,87.21783564814815,6.198245523353682,17.251326604475736,18.3516878831797,140,1.5,140M/1.5s,42,494.271548978,0.9931489752282895,-3.3862666260000083,False,high_baseline,high_baseline
2026-06-05 00:00:00+00:00,484016103710,2544687507557,140000000,1.5,57600,139076,7378707,0.08,484.01610371,44178602.561753474,0.31556144686966764,29452401.70783565,93333333.33333333,8064000000000.0,85.4017013888889,6.184182093912032,17.19828605073852,18.3516878831797,140,1.5,140M/1.5s,42,494.271548978,0.9792513947258241,-10.255445268000017,False,high_baseline,high_baseline
2026-06-06 00:00:00+00:00,476849130981,2320551314838,140000000,1.5,57600,125819,6600811,0.08,476.849130981,40287349.2159375,0.28776678011383927,26858232.810625,93333333.33333333,8064000000000.0,76.39827546296296,6.169295057108463,17.106082991522293,18.3516878831797,140,1.5,140M/1.5s,42,494.271548978,0.9647513233706771,-17.422417997000025,False,high_baseline,high_baseline
2026-06-07 00:00:00+00:00,471954519826,2248380083188,140000000,1.5,57600,124766,6475689,0.08,471.954519826,39034376.444236115,0.27881697460168653,26022917.62949074,93333333.33333333,8064000000000.0,74.95010416666666,6.158999231281239,17.074488193454997,18.3516878831797,140,1.5,140M/1.5s,42,492.7775177205,0.9577436121866448,-20.822997894499963,False,high_baseline,high_baseline
2026-06-08 00:00:00+00:00,452765927409,2381729857194,140000000,1.5,57600,129576,6939599,0.08,452.765927409,41349476.68739583,0.29535340490997025,27566317.79159722,93333333.33333333,8064000000000.0,80.31943287037036,6.117581486690833,17.13210525183617,18.3516878831797,140,1.5,140M/1.5s,42,491.242776339,0.921674473838069,-38.47684892999996,False,high_baseline,high_baseline
2026-06-09 00:00:00+00:00,462423915656,2621316701709,140000000,1.5,57600,136681,7705443,0.08,462.423915656,45508970.51578125,0.3250640751127232,30339313.6771875,93333333.33333333,8064000000000.0,89.18336805555556,6.138642219764543,17.227954943534208,18.3516878831797,140,1.5,140M/1.5s,42,488.96205880549996,0.9457255574914529,-26.538143149499945,False,high_baseline,high_baseline
2026-06-10 00:00:00+00:00,445472241801,2385887822545,140000000,1.5,57600,127652,7347060,0.07,445.472241801,41421663.58585069,0.29586902561321926,27614442.39056713,93333333.33333333,8064000000000.0,85.03541666666666,6.1013772299652045,17.13384950506023,18.3516878831797,140,1.5,140M/1.5s,42,487.750656092,0.9133196157443499,-42.27841429099999,False,high_baseline,high_baseline
2026-06-11 00:00:00+00:00,496078778601,2496270867475,140000000,1.5,57600,135684,7227583,0.07,496.078778601,43338035.8936632,0.3095573992404514,28892023.929108795,93333333.33333333,8064000000000.0,83.65258101851852,6.208748521787032,17.17907616099027,18.3516878831797,140,1.5,140M/1.5s,42,484.316066771,1.0242872632915598,11.76271183,False,high_baseline,high_baseline
2026-06-12 00:00:00+00:00,498170337677,2619725664422,140000000,1.5,57600,144279,7467627,0.07,498.170337677,45481348.34065972,0.32486677386185514,30320898.89377315,93333333.33333333,8064000000000.0,86.43086805555555,6.2129473955722485,17.22734779817179,18.3516878831797,140,1.5,140M/1.5s,42,484.316066771,1.028605846174727,13.85427090600001,False,high_baseline,high_baseline
2026-06-13 00:00:00+00:00,498422000927,2474442273922,140000000,1.5,57600,138994,7081844,0.08,498.422000927,42959067.255590275,0.3068504803970734,28639378.17039352,93333333.33333333,8064000000000.0,81.96578703703703,6.213451431594955,17.17029322281037,18.3516878831797,140,1.5,140M/1.5s,42,484.316066771,1.029125472235613,14.10593415599999,False,high_baseline,high_baseline
2026-06-14 00:00:00+00:00,505754844580,2564241442440,140000000,1.5,57600,144788,6944303,0.08,505.75484458,44518080.59791667,0.3179862899851191,29678720.39861111,93333333.33333333,8064000000000.0,80.37387731481482,6.22802734538508,17.20594089577388,18.3516878831797,140,1.5,140M/1.5s,42,484.316066771,1.0442660883664983,21.438777808999987,False,high_baseline,high_baseline
2026-06-15 00:00:00+00:00,495058724842,2638177542761,140000000,1.5,57600,148511,7292855,0.08,495.058724842,45801693.45071181,0.32715495321937005,30534462.300474536,93333333.33333333,8064000000000.0,84.40804398148148,6.206694316575444,17.234366547948945,18.3516878831797,140,1.5,140M/1.5s,42,484.316066771,1.022181089598416,10.742658070999994,False,high_baseline,high_baseline
2026-06-16 00:00:00+00:00,498081496725,2650443367299,140000000,1.5,57600,147224,7443492,0.08,498.081496725,46014641.793385416,0.32867601280989583,30676427.862256944,93333333.33333333,8064000000000.0,86.15152777777777,6.212769402506425,17.239005128153075,18.3516878831797,140,1.5,140M/1.5s,42,487.450693031,1.0218089826232413,10.630803694000008,False,high_baseline,high_baseline
2026-06-17 00:00:00+00:00,483817600947,2825716529689,145396080,1.5,57594,158827,7946483,0.08,483.817600947,49062689.33723999,0.33744162385423315,32705052.42695602,96930720.0,8374814208000.0,91.97318287037037,6.183772739679819,17.303040162978196,18.389507064798703,145,1.5,145M/1.5s,43,487.450693031,0.9925467495770511,-3.6330920839999976,False,high_baseline,high_baseline
2026-06-18 00:00:00+00:00,504821101062,2688660554036,160000000,1.5,57600,153915,7654900,0.08,504.821101062,46678134.61868056,0.2917383413667535,31118756.412453704,106666666.66666667,9216000000000.0,88.59837962962963,6.226183051558647,17.253321327571555,18.485219274464935,160,1.5,160M/1.5s,44,487.450693031,1.0356352104517272,17.37040803100001,False,high_baseline,high_baseline
2026-06-19 00:00:00+00:00,489175581930,2454737137133,160000000,1.5,57600,137198,7017427,0.08,489.17558193,42616964.18633681,0.266356026164605,28411309.457557872,106666666.66666667,9216000000000.0,81.22021990740741,6.19476365738903,17.162297879396554,18.485219274464935,160,1.5,160M/1.5s,44,489.537414276,0.9992608688622194,-0.3618323459999715,False,high_baseline,high_baseline
2026-06-20 00:00:00+00:00,505032260724,2436682011231,160000000,1.5,57600,135886,6803797,0.08,505.032260724,42303507.13942708,0.26439691962141926,28202338.092951387,106666666.66666667,9216000000000.0,78.74765046296297,6.226600423626656,17.154915479027025,18.485219274464935,160,1.5,160M/1.5s,44,492.11715338600004,1.0262439690409852,12.915107337999984,False,high_baseline,high_baseline
2026-06-21 00:00:00+00:00,484428995870,2341301757376,160000000,1.5,57600,129199,6671208,0.08,484.42899587,40647599.954444446,0.2540474997152778,27098399.96962963,106666666.66666667,9216000000000.0,77.21305555555556,6.185033027540514,17.114985279298363,18.485219274464935,160,1.5,160M/1.5s,44,495.5687517215,0.9775212706354005,-11.139755851500013,False,high_baseline,high_baseline
2026-06-22 00:00:00+00:00,477234609104,2499908657471,160000000,1.5,57600,134202,7307445,0.08,477.234609104,43401191.96998264,0.27125744981239147,28934127.979988426,106666666.66666667,9216000000000.0,84.57690972222223,6.170101426106754,17.180532389892726,18.485219274464935,160,1.5,160M/1.5s,44,495.5687517215,0.9630038363924055,-18.334142617499992,False,high_baseline,high_baseline
2026-06-23 00:00:00+00:00,502221467854,2636344486910,160000000,1.5,57600,144359,7276197,0.08,502.221467854,45769869.564409725,0.2860616847775608,30513246.376273148,106666666.66666667,9216000000000.0,84.21524305555556,6.221030367143137,17.233671487484916,18.485219274464935,160,1.5,160M/1.5s,44,495.5687517215,1.0134244060171065,6.652716132500018,False,high_baseline,high_baseline
2026-06-24 00:00:00+00:00,511954913724,2667324518121,160000000,1.5,57600,146163,7256659,0.07,511.954913724,46307717.32848959,0.2894232333030599,30871811.55232639,106666666.66666667,9216000000000.0,83.98910879629629,6.240187953830856,17.245354110411476,18.485219274464935,160,1.5,160M/1.5s,44,497.080137663,1.0299243018056063,14.874776060999977,False,high_baseline,high_baseline
2026-06-25 00:00:00+00:00,511586189160,2644732531362,160000000,1.5,57600,146175,7191550,0.07,511.58618916,45915495.33614583,0.28697184585091146,30610330.224097222,106666666.66666667,9216000000000.0,83.2355324074074,6.239468870843638,17.23684813164375,18.485219274464935,160,1.5,160M/1.5s,44,498.125917201,1.027021826197348,13.46027195900001,False,high_baseline,high_baseline
2026-06-26 00:00:00+00:00,490757471982,2548128099438,160000000,1.5,57600,139782,7014687,0.07,490.757471982,44238335.0596875,0.27648959412304686,29492223.373125,106666666.66666667,9216000000000.0,81.18850694444444,6.197985651829887,17.19963720599455,18.485219274464935,160,1.5,160M/1.5s,44,498.296169302,0.9848710510246146,-7.538697319999983,False,high_baseline,high_baseline
2026-06-27 00:00:00+00:00,499694843892,2308213138202,160000000,1.5,57600,126451,6280068,0.07,499.694843892,40073144.76045139,0.25045715475282115,26715429.840300925,106666666.66666667,9216000000000.0,72.68597222222222,6.215996821483795,17.100751890524553,18.485219274464935,160,1.5,160M/1.5s,44,498.25174882600004,1.002896317111581,1.4430950659999553,False,high_baseline,high_baseline
2026-06-28 00:00:00+00:00,504562051974,2233925273141,160000000,1.5,57600,120791,6067697,0.07,504.562051974,38783424.88092014,0.24239640550575087,25855616.58728009,106666666.66666667,9216000000000.0,70.22797453703704,6.225670784584677,17.06803845009767,18.485219274464935,160,1.5,160M/1.5s,44,498.8881703085,1.0113730531273,5.673881665500005,False,high_baseline,high_baseline
2026-06-29 00:00:00+00:00,532344671995,2583831905556,160000000,1.5,57600,139456,7064988,0.07,532.344671995,44858192.80479167,0.2803637050299479,29905461.86986111,106666666.66666667,9216000000000.0,81.77069444444444,6.2791678793243975,17.213551726350076,18.485219274464935,160,1.5,160M/1.5s,44,498.8881703085,1.067062126700281,33.45650168650002,False,high_baseline,high_baseline
2026-06-30 00:00:00+00:00,529279506005,2675557291948,160000000,1.5,57600,143182,7321999,0.07,529.279506005,46450647.42965278,0.29031654643532984,30967098.286435187,106666666.66666667,9216000000000.0,84.7453587962963,6.2734042373563295,17.248435885516816,18.485219274464935,160,1.5,160M/1.5s,44,500.958155873,1.0565343628005128,28.32135013200002,False,high_baseline,high_baseline
2026-07-01 00:00:00+00:00,540333665531,2754332735709,160000000,1.5,57600,144938,7505699,0.07,540.333665531,47818276.66161458,0.29886422913509114,31878851.107743055,106666666.66666667,9216000000000.0,86.8715162037037,6.294035845718966,17.277453404580037,18.485219274464935,160,1.5,160M/1.5s,44,503.391759914,1.0733859958758785,36.941905616999975,False,high_baseline,high_baseline
2026-07-02 00:00:00+00:00,529284418208,2679734328722,160000000,1.5,57600,140392,7512254,0.07,529.284418208,46523165.42920139,0.2907697839325087,31015443.619467594,106666666.66666667,9216000000000.0,86.94738425925927,6.273413500735722,17.24999585191348,18.485219274464935,160,1.5,160M/1.5s,44,504.69157651800003,1.04872845681252,24.59284169,False,high_baseline,high_baseline
2026-07-03 00:00:00+00:00,531499669414,2739051356055,160000000,1.5,57600,145464,7584330,0.07,531.499669414,47552974.93151042,0.2972060933219401,31701983.28767361,106666666.66666667,9216000000000.0,87.78159722222222,6.277582276764608,17.271889832714137,18.485219274464935,160,1.5,160M/1.5s,44,504.79715634900003,1.0528975108697696,26.70251306499995,False,high_baseline,high_baseline
2026-07-04 00:00:00+00:00,532518119948,2560957905720,160000000,1.5,57600,140677,6898462,0.07,532.518119948,44461074.75208333,0.27788171720052085,29640716.50138889,106666666.66666667,9216000000000.0,79.84331018518519,6.2794930344536946,17.204659565298527,18.485219274464935,160,1.5,160M/1.5s,44,508.309224942,1.0476263144914642,24.208895006000034,False,high_baseline,high_baseline
2026-07-05 00:00:00+00:00,536470529460,2382706892501,160000000,1.5,57600,129652,6361925,0.07,536.47052946,41366439.105920136,0.25854024441200085,27577626.070613425,106666666.66666667,9216000000000.0,73.63339120370371,6.28687392958703,17.13251538857912,18.485219274464935,160,1.5,160M/1.5s,44,511.770551442,1.0482637735766616,24.699978017999968,False,high_baseline,high_baseline
2026-07-06 00:00:00+00:00,516614687600,2609403638611,160000000,1.5,57600,143415,7088513,0.07,516.6146876,45302146.5036632,0.283138415647895,30201431.00244213,106666666.66666667,9216000000000.0,82.04297453703704,6.2492311191364855,17.22339989852034,18.485219274464935,160,1.5,160M/1.5s,44,520.6172098645,0.9923119670486082,-4.00252226449993,False,high_baseline,high_baseline
2026-07-07 00:00:00+00:00,522050333585,2670878419035,160000000,1.5,57600,147395,7132439,0.08,522.050333585,46369416.997135416,0.28980885623209635,30912944.664756946,106666666.66666667,9216000000000.0,82.55137731481481,6.259677699558422,17.246685607683442,18.485219274464935,160,1.5,160M/1.5s,44,522.9470968025,0.9982851741161138,-0.8967632175000517,False,high_baseline,high_baseline
2026-07-08 00:00:00+00:00,508358577082,2351930692683,160000000,1.5,57600,129011,6621936,0.08,508.358577082,40832130.081302084,0.255200813008138,27221420.05420139,106666666.66666667,9216000000000.0,76.64277777777778,6.233152242163954,17.119514760077703,18.485219274464935,160,1.5,160M/1.5s,44,525.6649197950001,0.9670772348290824,-17.30634271300005,False,high_baseline,high_baseline
2026-07-09 00:00:00+00:00,518214566930,2432653268385,160000000,1.5,57600,134930,6543810,0.08,518.21456693,42233563.68723958,0.26395977304524737,28155709.12482639,106666666.66666667,9216000000000.0,75.73854166666666,6.2523172214870595,17.153260738332058,18.485219274464935,160,1.5,160M/1.5s,44,525.6649197950001,0.9858268022376203,-7.4503528650000135,False,high_baseline,high_baseline
2026-07-10 00:00:00+00:00,521612126991,2391166695966,160000000,1.5,57600,131257,6558976,0.08,521.612126991,41513310.69385417,0.2594581918365885,27675540.462569445,106666666.66666667,9216000000000.0,75.91407407407408,6.258839557928261,17.136059601410743,18.485219274464935,160,1.5,160M/1.5s,44,525.6649197950001,0.9922901592794501,-4.052792804000092,False,high_baseline,high_baseline
2026-07-11 00:00:00+00:00,554821486155,2355437908052,160000000,1.5,57600,132944,6265109,0.08,554.821486155,40893019.23701389,0.2555813702313368,27262012.824675925,106666666.66666667,9216000000000.0,72.51283564814815,6.320447174630649,17.12100485621704,18.485219274464935,160,1.5,160M/1.5s,44,525.6649197950001,1.0554660683299362,29.156566359999943,False,high_baseline,high_baseline
2026-07-12 00:00:00+00:00,522328291723,2236340890598,160000000,1.5,57600,121457,5954261,0.08,522.328291723,38825362.68399306,0.2426585167749566,25883575.122662038,106666666.66666667,9216000000000.0,68.91505787037038,6.2602089759775215,17.06911919898835,18.485219274464935,160,1.5,160M/1.5s,44,529.2819621065,0.9868620680821524,-6.953670383500025,False,high_baseline,high_baseline
2026-07-13 00:00:00+00:00,481622530171,2194163149430,160000000,1.5,57600,121119,6167054,0.08,481.622530171,38093110.23315972,0.23808193895724827,25395406.82210648,106666666.66666667,9216000000000.0,71.37793981481481,6.1792348370805,17.050078921238228,18.485219274464935,160,1.5,160M/1.5s,44,529.2819621065,0.9099545509810701,-47.65943193550004,False,high_baseline,high_baseline
2026-07-14 00:00:00+00:00,498952996238,2445783091112,160000000,1.5,57600,137818,6752810,0.08,498.952996238,42461511.99847222,0.2653844499904514,28307674.665648147,106666666.66666667,9216000000000.0,78.15752314814814,6.214514086479207,17.158643550773196,18.485219274464935,160,1.5,160M/1.5s,44,525.8038988640001,0.9489336182481503,-26.85090262600005,False,high_baseline,high_baseline
2026-07-15 00:00:00+00:00,492351315970,2378846940785,160000000,1.5,57600,134831,6488318,0.08,492.35131597,41299426.05529514,0.25812141284559464,27532950.70353009,106666666.66666667,9216000000000.0,75.09627314814814,6.2012215287162595,17.13089408908043,18.485219274464935,160,1.5,160M/1.5s,44,522.189312654,0.9428598097261892,-29.837996684000018,False,high_baseline,high_baseline
2026-07-16 00:00:00+00:00,488224348606,2341220166481,160000000,1.5,57600,128578,6375471,0.08,488.224348606,40646183.44585069,0.2540386465365668,27097455.63056713,106666666.66666667,9216000000000.0,73.79017361111111,6.192821174867958,17.11495043017504,18.485219274464935,160,1.5,160M/1.5s,44,521.8312302879999,0.9355981786229003,-33.60688168199994,False,high_baseline,high_baseline
2026-07-17 00:00:00+00:00,499916425209,2344886230093,160000000,1.5,57598,128969,6394148,0.08,499.916425209,40711243.968419045,0.254445274802619,27139886.922372684,106666666.66666667,9216000000000.0,74.00634259259259,6.2164392712194365,17.11651508275203,18.485219274464935,160,1.5,160M/1.5s,44,519.9133469605,0.9615379719170409,-19.996921751499997,False,high_baseline,high_baseline
